id,attacker_id,flag_id,attacker_delta,victim_delta,timestamp
3569,4,3456,7.134724865,-7.134724865,2022-06-16 08:48:06.351453+00
3570,4,3440,6.495017655,-6.495017655,2022-06-16 08:48:06.353127+00
3571,4,3453,14.98079392,-14.98079392,2022-06-16 08:48:08.571042+00
3572,4,3421,15.08795585,-15.08795585,2022-06-16 08:48:08.575+00
3573,4,3445,18.56040769,-18.56040769,2022-06-16 08:48:08.576061+00
3574,4,3437,14.90723866,-14.90723866,2022-06-16 08:48:08.577083+00
3575,1,3352,19.40471093,-19.40471093,2022-06-16 08:48:16.208488+00
4167,1,3696,10.00054641,-10.00054641,2022-06-16 08:56:49.302772+00
4168,1,3712,10.83710261,-10.83710261,2022-06-16 08:56:49.306171+00
5410,6,4336,6.200491353,-6.200491353,2022-06-16 09:16:02.452554+00
19338,1,7913,10.9260233,-10.9260233,2022-06-16 11:16:55.951825+00
3580,6,3440,7.214544028,-7.214544028,2022-06-16 08:48:20.692816+00
5440,2,4410,16.49963645,-16.49963645,2022-06-16 09:16:41.310384+00
7160,2,5019,12.13655971,-12.13655971,2022-06-16 09:39:09.44207+00
4192,6,3664,12.79192972,-12.79192972,2022-06-16 08:57:05.485243+00
5890,7,4400,14.82715433,-14.82715433,2022-06-16 09:23:50.945218+00
3585,6,3456,7.883740051,-7.883740051,2022-06-16 08:48:20.954118+00
3586,4,3451,10.79987019,-10.79987019,2022-06-16 08:48:21.800167+00
3587,4,3435,11.24352144,-11.24352144,2022-06-16 08:48:21.801629+00
3588,4,3419,10.83079292,-10.83079292,2022-06-16 08:48:21.802523+00
5891,7,4464,14.71935397,-14.71935397,2022-06-16 09:23:50.94872+00
4206,2,3704,18.43335206,-18.43335206,2022-06-16 08:57:09.345444+00
3816,1,3488,14.03662973,-14.03662973,2022-06-16 08:51:40.184007+00
5892,7,4528,14.61242742,-14.61242742,2022-06-16 09:23:50.949633+00
3822,1,3480,19.29974593,-19.29974593,2022-06-16 08:52:01.222723+00
5893,7,4592,14.50637086,-14.50637086,2022-06-16 09:23:50.950493+00
12664,2,6831,14.60782236,-14.60782236,2022-06-16 10:33:05.29611+00
3831,4,3584,6.881917178,-6.881917178,2022-06-16 08:52:05.787322+00
3832,4,3536,11.22003198,-11.22003198,2022-06-16 08:52:05.791352+00
3833,4,3568,6.250681787,-6.250681787,2022-06-16 08:52:05.792822+00
6536,1,4760,16.87910776,-16.87910776,2022-06-16 09:31:37.418916+00
8772,1,5624,16.28932171,-16.28932171,2022-06-16 10:00:13.520944+00
5142,4,4000,7.963233071,-7.963233071,2022-06-16 09:11:49.413722+00
4235,1,3680,13.72874966,-13.72874966,2022-06-16 08:57:49.231221+00
3603,4,3256,15.66152576,-15.66152576,2022-06-16 08:48:27.382932+00
3604,1,3440,10.80545231,-10.80545231,2022-06-16 08:48:34.203869+00
3605,1,3456,11.64917044,-11.64917044,2022-06-16 08:48:34.207299+00
3606,4,3320,15.60098281,-15.60098281,2022-06-16 08:48:40.466112+00
3607,4,3384,15.54070037,-15.54070037,2022-06-16 08:48:46.470052+00
5939,1,4592,6.834724193,-6.834724193,2022-06-16 09:24:16.349453+00
5940,1,4608,8.500471116,-8.500471116,2022-06-16 09:24:16.352828+00
3847,6,3579,13.99369272,-13.99369272,2022-06-16 08:52:08.087687+00
3851,1,3584,11.37344699,-11.37344699,2022-06-16 08:52:13.208169+00
3852,1,3568,10.49948421,-10.49948421,2022-06-16 08:52:13.214553+00
3854,4,3563,10.91693121,-10.91693121,2022-06-16 08:52:22.166985+00
3855,4,3547,10.54468854,-10.54468854,2022-06-16 08:52:22.170268+00
3857,1,3579,13.52541136,-13.52541136,2022-06-16 08:52:37.212539+00
3858,1,3563,13.99990522,-13.99990522,2022-06-16 08:52:37.215831+00
3859,1,3547,13.57655657,-13.57655657,2022-06-16 08:52:37.216701+00
8792,1,5755,8.626594086,-8.626594086,2022-06-16 10:00:22.520569+00
8793,1,5739,8.808064251,-8.808064251,2022-06-16 10:00:22.521813+00
5196,1,4224,9.345744565,-9.345744565,2022-06-16 09:12:22.273891+00
5584,4,4344,13.29721557,-13.29721557,2022-06-16 09:19:00.745778+00
3869,6,3629,12.85695708,-12.85695708,2022-06-16 08:52:45.972597+00
5207,2,4282,16.65335517,-16.65335517,2022-06-16 09:12:26.83423+00
5215,2,4208,7.13090134,-7.13090134,2022-06-16 09:13:04.435325+00
4653,4,3949,13.7607902,-13.7607902,2022-06-16 09:04:08.338293+00
4654,4,3933,13.83286049,-13.83286049,2022-06-16 09:04:08.341739+00
4272,1,3739,13.1180711,-13.1180711,2022-06-16 08:58:07.265125+00
4273,1,3771,13.01581652,-13.01581652,2022-06-16 08:58:07.269201+00
4274,1,3755,13.48290248,-13.48290248,2022-06-16 08:58:07.270284+00
4280,4,3739,10.10640797,-10.10640797,2022-06-16 08:58:21.630233+00
4655,4,3965,13.69967285,-13.69967285,2022-06-16 09:04:08.342786+00
4286,6,3728,13.17492175,-13.17492175,2022-06-16 08:58:33.788462+00
6604,6,4827,10.71616055,-10.71616055,2022-06-16 09:32:27.040238+00
4664,6,3952,6.648990929,-6.648990929,2022-06-16 09:04:30.08281+00
7222,1,4856,17.10514807,-17.10514807,2022-06-16 09:39:43.443101+00
4296,6,3776,7.713373051,-7.713373051,2022-06-16 08:58:34.566571+00
4673,4,3832,14.50986566,-14.50986566,2022-06-16 09:04:36.807934+00
12665,2,6838,14.87087014,-14.87087014,2022-06-16 10:33:05.300136+00
4679,4,3896,14.45489338,-14.45489338,2022-06-16 09:04:47.559716+00
3907,2,3536,14.37055083,-14.37055083,2022-06-16 08:52:59.449356+00
8015,6,5371,9.552238576,-9.552238576,2022-06-16 09:49:11.4411+00
8819,2,5802,13.50241123,-13.50241123,2022-06-16 10:00:48.903178+00
4308,6,3821,12.44563642,-12.44563642,2022-06-16 08:58:45.520963+00
5256,1,4184,18.27029236,-18.27029236,2022-06-16 09:13:34.271687+00
3917,2,3584,9.289929157,-9.289929157,2022-06-16 08:53:04.559314+00
4691,2,4002,16.69168362,-16.69168362,2022-06-16 09:05:02.021362+00
4314,7,3562,16.65249431,-16.65249431,2022-06-16 08:58:47.762046+00
4692,2,3938,16.6133215,-16.6133215,2022-06-16 09:05:02.024853+00
6675,2,4827,12.60278968,-12.60278968,2022-06-16 09:33:09.533752+00
3922,6,3547,13.97823968,-13.97823968,2022-06-16 08:53:18.241937+00
5267,1,4192,12.61265752,-12.61265752,2022-06-16 09:13:40.30448+00
6685,6,4864,7.037733631,-7.037733631,2022-06-16 09:33:14.734376+00
5288,1,4288,9.192679728,-9.192679728,2022-06-16 09:14:13.318874+00
5289,1,4272,7.914759333,-7.914759333,2022-06-16 09:14:13.322228+00
5654,4,4445,12.7217745,-12.7217745,2022-06-16 09:20:08.504651+00
4331,2,3760,7.915224858,-7.915224858,2022-06-16 08:59:04.411748+00
6474,4,4704,7.517936806,-7.517936806,2022-06-16 09:31:03.154573+00
4453,7,3888,15.61648149,-15.61648149,2022-06-16 09:01:08.437906+00
5838,6,4523,11.89178508,-11.89178508,2022-06-16 09:22:58.546073+00
19339,1,7897,11.02325728,-11.02325728,2022-06-16 11:16:55.955152+00
3933,1,3384,21.12199006,-21.12199006,2022-06-16 08:53:31.208815+00
3934,1,3552,13.86385829,-13.86385829,2022-06-16 08:53:40.210614+00
19340,1,7929,10.8885981,-10.8885981,2022-06-16 11:16:55.956031+00
5880,7,4594,16.72439892,-16.72439892,2022-06-16 09:23:25.013611+00
4978,2,4080,7.29853064,-7.29853064,2022-06-16 09:09:04.458392+00
5424,4,4352,5.422377316,-5.422377316,2022-06-16 09:16:05.474699+00
4517,4,3901,13.85039783,-13.85039783,2022-06-16 09:02:09.959181+00
4527,4,3899,9.810444043,-9.810444043,2022-06-16 09:02:22.557918+00
5425,4,4336,4.4294214,-4.4294214,2022-06-16 09:16:05.479275+00
4543,6,3965,12.15597017,-12.15597017,2022-06-16 09:02:25.517171+00
5441,4,4216,13.50912369,-13.50912369,2022-06-16 09:16:45.97688+00
4556,6,3904,7.57779313,-7.57779313,2022-06-16 09:02:38.301128+00
4564,6,3867,13.12206479,-13.12206479,2022-06-16 09:02:46.496422+00
4569,6,3883,13.51147734,-13.51147734,2022-06-16 09:02:46.715035+00
4574,6,3899,12.99141788,-12.99141788,2022-06-16 09:02:46.916239+00
5452,6,4397,11.31995767,-11.31995767,2022-06-16 09:16:56.597932+00
4169,4,3616,8.634767856,-8.634767856,2022-06-16 08:56:55.023738+00
4174,2,3664,14.6271738,-14.6271738,2022-06-16 08:56:59.427676+00
5894,1,4512,12.29091103,-12.29091103,2022-06-16 09:23:55.373418+00
13878,2,7013,19.55282969,-19.55282969,2022-06-16 10:41:14.426816+00
4596,2,3904,8.625266283,-8.625266283,2022-06-16 09:03:04.554848+00
5917,6,4571,11.67789919,-11.67789919,2022-06-16 09:24:09.388553+00
5067,6,4144,6.661085361,-6.661085361,2022-06-16 09:10:22.109972+00
6537,1,4525,15.80610256,-15.80610256,2022-06-16 09:31:40.41024+00
4207,1,3576,20.73179709,-20.73179709,2022-06-16 08:57:16.277749+00
5941,4,4587,8.956812859,-8.956812859,2022-06-16 09:24:20.479462+00
5942,4,4571,8.825415975,-8.825415975,2022-06-16 09:24:20.482917+00
5943,4,4603,8.546363731,-8.546363731,2022-06-16 09:24:20.48388+00
4223,1,3640,20.64670186,-20.64670186,2022-06-16 08:57:40.258851+00
9736,6,6143,16.31770272,-16.31770272,2022-06-16 10:10:16.861938+00
8820,1,5760,6.251682501,-6.251682501,2022-06-16 10:00:55.568832+00
4234,7,3626,16.73110914,-16.73110914,2022-06-16 08:57:47.842202+00
4236,1,3704,20.53139854,-20.53139854,2022-06-16 08:57:55.26085+00
5143,4,4064,7.93711442,-7.93711442,2022-06-16 09:12:00.829596+00
5980,3,4672,12.42451404,-12.42451404,2022-06-16 09:24:55.108241+00
4648,4,3952,5.34299901,-5.34299901,2022-06-16 09:04:05.899999+00
4649,4,3968,6.05498761,-6.05498761,2022-06-16 09:04:05.904076+00
4656,1,3864,18.62715886,-18.62715886,2022-06-16 09:04:10.261686+00
3971,4,3632,6.086237854,-6.086237854,2022-06-16 08:54:05.127975+00
3972,4,3600,11.2639443,-11.2639443,2022-06-16 08:54:05.131626+00
3973,4,3648,6.85440663,-6.85440663,2022-06-16 08:54:05.13262+00
3974,4,3629,14.54391746,-14.54391746,2022-06-16 08:54:08.156873+00
3975,4,3613,14.6159136,-14.6159136,2022-06-16 08:54:08.160555+00
3976,4,3645,14.47661436,-14.47661436,2022-06-16 08:54:08.161614+00
5166,6,4269,11.57820383,-11.57820383,2022-06-16 09:12:09.818364+00
5177,6,4285,11.5546475,-11.5546475,2022-06-16 09:12:12.180513+00
4669,6,3968,7.485033307,-7.485033307,2022-06-16 09:04:30.298833+00
7223,1,4920,17.03361955,-17.03361955,2022-06-16 09:39:46.43867+00
4267,2,3768,18.23498326,-18.23498326,2022-06-16 08:58:04.81425+00
4275,4,3741,14.32650564,-14.32650564,2022-06-16 08:58:07.909065+00
4276,4,3773,14.18956862,-14.18956862,2022-06-16 08:58:07.912158+00
4277,4,3757,14.1618852,-14.1618852,2022-06-16 08:58:07.913055+00
3985,6,3632,6.934695629,-6.934695629,2022-06-16 08:54:09.403627+00
4281,1,3672,19.08889884,-19.08889884,2022-06-16 08:58:25.259451+00
8821,1,5744,4.144245837,-4.144245837,2022-06-16 10:00:55.572542+00
5206,6,4224,7.516845334,-7.516845334,2022-06-16 09:12:23.320274+00
5594,2,4416,7.992410637,-7.992410637,2022-06-16 09:19:04.559116+00
3990,6,3648,7.792515169,-7.792515169,2022-06-16 08:54:09.618963+00
3991,4,3643,10.37418513,-10.37418513,2022-06-16 08:54:20.198214+00
3992,4,3611,10.42409794,-10.42409794,2022-06-16 08:54:20.201494+00
3993,4,3627,10.78814523,-10.78814523,2022-06-16 08:54:20.202478+00
4291,6,3760,7.038563675,-7.038563675,2022-06-16 08:58:34.359914+00
12726,2,6779,9.034536184,-9.034536184,2022-06-16 10:33:14.543552+00
4689,6,4029,12.02764735,-12.02764735,2022-06-16 09:04:50.699798+00
4297,1,3760,9.789750184,-9.789750184,2022-06-16 08:58:37.232487+00
3998,6,3611,13.88548473,-13.88548473,2022-06-16 08:54:26.275159+00
4298,1,3776,10.61448178,-10.61448178,2022-06-16 08:58:37.235997+00
6634,6,4925,10.18600098,-10.18600098,2022-06-16 09:32:36.597439+00
4303,6,3805,12.56817799,-12.56817799,2022-06-16 08:58:39.794936+00
6647,3,4912,9.89212995,-9.89212995,2022-06-16 09:32:57.332452+00
4003,6,3627,14.2843833,-14.2843833,2022-06-16 08:54:26.51127+00
6665,2,4864,7.655012492,-7.655012492,2022-06-16 09:33:04.580874+00
7279,6,5149,9.7893619,-9.7893619,2022-06-16 09:40:24.73143+00
4707,2,3952,7.67136952,-7.67136952,2022-06-16 09:05:04.407433+00
4313,6,3837,12.41871337,-12.41871337,2022-06-16 08:58:47.575699+00
4008,6,3643,13.74666363,-13.74666363,2022-06-16 08:54:26.749839+00
4009,1,3643,13.34203904,-13.34203904,2022-06-16 08:54:28.205571+00
4010,1,3611,13.38867062,-13.38867062,2022-06-16 08:54:28.209044+00
4011,1,3627,13.7847091,-13.7847091,2022-06-16 08:54:28.210124+00
4012,1,3448,21.05795243,-21.05795243,2022-06-16 08:54:40.222481+00
4315,7,3696,15.77507394,-15.77507394,2022-06-16 08:58:53.589085+00
4316,7,3760,15.67155278,-15.67155278,2022-06-16 08:58:53.592612+00
6047,4,4656,3.876888094,-3.876888094,2022-06-16 09:26:05.420478+00
5655,4,4477,12.59751974,-12.59751974,2022-06-16 09:20:08.507944+00
5656,4,4461,12.57425578,-12.57425578,2022-06-16 09:20:08.508889+00
5664,6,4464,6.083256619,-6.083256619,2022-06-16 09:20:20.46969+00
4717,6,3931,12.94762954,-12.94762954,2022-06-16 09:05:07.561036+00
6048,4,4672,4.935667799,-4.935667799,2022-06-16 09:26:05.424585+00
5313,1,4267,12.19363882,-12.19363882,2022-06-16 09:14:37.317136+00
5314,1,4283,11.70594909,-11.70594909,2022-06-16 09:14:37.320385+00
8031,3,5424,8.483441203,-8.483441203,2022-06-16 09:49:19.091656+00
4727,7,3952,15.5035549,-15.5035549,2022-06-16 09:05:07.955303+00
5687,6,4541,11.06880286,-11.06880286,2022-06-16 09:20:34.973165+00
4336,2,3776,8.80298142,-8.80298142,2022-06-16 08:59:04.527107+00
8045,4,5280,7.243443154,-7.243443154,2022-06-16 09:49:41.169144+00
5701,1,4464,7.252847234,-7.252847234,2022-06-16 09:20:37.378516+00
4735,1,3832,20.00057283,-20.00057283,2022-06-16 09:05:31.261286+00
4738,7,4016,15.4425174,-15.4425174,2022-06-16 09:05:48.976867+00
5702,1,4480,8.658727869,-8.658727869,2022-06-16 09:20:37.382217+00
5711,4,4368,11.4185002,-11.4185002,2022-06-16 09:20:49.834714+00
8857,2,5822,16.49813005,-16.49813005,2022-06-16 10:01:09.347232+00
5726,2,4464,6.607017117,-6.607017117,2022-06-16 09:21:04.428368+00
4345,6,3739,13.48041521,-13.48041521,2022-06-16 08:59:09.863061+00
6074,6,4701,10.86719747,-10.86719747,2022-06-16 09:26:27.586878+00
5734,4,4443,8.980930747,-8.980930747,2022-06-16 09:21:19.095841+00
9788,2,6080,6.743258956,-6.743258956,2022-06-16 10:11:04.544739+00
8088,1,5435,9.218373247,-9.218373247,2022-06-16 09:50:16.513086+00
4350,6,3755,13.87462919,-13.87462919,2022-06-16 08:59:10.105047+00
6097,6,4717,10.75888256,-10.75888256,2022-06-16 09:26:34.478173+00
8089,1,5419,9.410597662,-9.410597662,2022-06-16 09:50:16.516297+00
8090,1,5495,14.07805738,-14.07805738,2022-06-16 09:50:16.517166+00
4762,4,4024,14.26702597,-14.26702597,2022-06-16 09:06:05.863004+00
4355,6,3771,13.34584595,-13.34584595,2022-06-16 08:59:10.350615+00
4765,2,3832,18.11265305,-18.11265305,2022-06-16 09:06:09.362077+00
4766,2,3896,18.03800613,-18.03800613,2022-06-16 09:06:09.366206+00
6745,4,4909,11.48685172,-11.48685172,2022-06-16 09:34:07.818037+00
4900,4,4080,5.037702161,-5.037702161,2022-06-16 09:08:05.626814+00
4901,4,4096,5.842264611,-5.842264611,2022-06-16 09:08:05.630063+00
4361,3,3840,13.59337373,-13.59337373,2022-06-16 08:59:41.66626+00
4362,1,3744,13.61732246,-13.61732246,2022-06-16 08:59:46.26206+00
4463,6,3901,12.28629185,-12.28629185,2022-06-16 09:01:12.998777+00
4902,4,4088,13.91226648,-13.91226648,2022-06-16 09:08:05.631002+00
5354,2,4288,8.04163576,-8.04163576,2022-06-16 09:15:04.562157+00
12632,2,6768,3.332721358,-3.332721358,2022-06-16 10:33:04.495204+00
4499,1,3808,13.39934182,-13.39934182,2022-06-16 09:01:40.23434+00
4368,1,3736,18.99289805,-18.99289805,2022-06-16 08:59:55.274862+00
5382,1,4248,18.2042647,-18.2042647,2022-06-16 09:15:49.321077+00
19341,1,7921,11.06562518,-11.06562518,2022-06-16 11:16:55.956806+00
6508,6,4779,11.09069024,-11.09069024,2022-06-16 09:31:15.211327+00
5426,4,4349,12.89386114,-12.89386114,2022-06-16 09:16:07.884232+00
4544,7,3824,15.60152518,-15.60152518,2022-06-16 09:02:25.82769+00
4551,6,3888,6.731644911,-6.731644911,2022-06-16 09:02:38.053442+00
4557,1,3883,13.15966494,-13.15966494,2022-06-16 09:02:46.270312+00
4558,1,3899,12.64529772,-12.64529772,2022-06-16 09:02:46.273587+00
4559,1,3867,12.69175626,-12.69175626,2022-06-16 09:02:46.274468+00
5427,4,4333,12.86991292,-12.86991292,2022-06-16 09:16:07.88751+00
5428,4,4317,12.9416189,-12.9416189,2022-06-16 09:16:07.888523+00
4575,2,3962,16.84883805,-16.84883805,2022-06-16 09:02:54.164604+00
6524,3,4864,12.03419002,-12.03419002,2022-06-16 09:31:17.900054+00
5453,1,4352,9.086355787,-9.086355787,2022-06-16 09:16:58.322005+00
5454,1,4336,7.627531842,-7.627531842,2022-06-16 09:16:58.32534+00
4591,2,3888,7.69951559,-7.69951559,2022-06-16 09:03:04.433474+00
5881,1,4344,18.55784973,-18.55784973,2022-06-16 09:23:25.349257+00
4597,4,3672,13.14337498,-13.14337498,2022-06-16 09:03:06.811821+00
5080,6,4189,11.79417993,-11.79417993,2022-06-16 09:10:50.495799+00
5475,2,4352,8.052356603,-8.052356603,2022-06-16 09:17:04.560223+00
6538,4,4792,12.5501358,-12.5501358,2022-06-16 09:31:42.667763+00
13843,1,6936,13.94234128,-13.94234128,2022-06-16 10:41:04.697703+00
4391,6,3824,6.893320452,-6.893320452,2022-06-16 09:00:05.600936+00
4392,4,3840,6.276002637,-6.276002637,2022-06-16 09:00:05.713143+00
4393,4,3824,5.581206247,-5.581206247,2022-06-16 09:00:05.717338+00
9737,4,6075,6.265707078,-6.265707078,2022-06-16 10:10:20.318467+00
9738,4,6059,6.411257266,-6.411257266,2022-06-16 10:10:20.322385+00
5944,1,4408,18.42014211,-18.42014211,2022-06-16 09:24:34.377295+00
5954,6,4608,7.294964284,-7.294964284,2022-06-16 09:24:36.033103+00
4398,6,3840,7.657578089,-7.657578089,2022-06-16 09:00:05.871458+00
4399,4,3821,14.06708881,-14.06708881,2022-06-16 09:00:08.774665+00
4400,4,3837,14.03384045,-14.03384045,2022-06-16 09:00:08.77812+00
4401,4,3805,14.10881052,-14.10881052,2022-06-16 09:00:08.779023+00
5542,6,4395,12.2529351,-12.2529351,2022-06-16 09:18:15.458019+00
5178,4,4203,9.643464383,-9.643464383,2022-06-16 09:12:20.730555+00
5188,6,4203,12.68688735,-12.68688735,2022-06-16 09:12:21.744883+00
4657,4,3931,9.780229948,-9.780229948,2022-06-16 09:04:20.351167+00
5955,1,4443,11.38591244,-11.38591244,2022-06-16 09:24:37.350314+00
5208,4,3992,12.74964487,-12.74964487,2022-06-16 09:12:34.064702+00
5956,1,4379,11.3358408,-11.3358408,2022-06-16 09:24:37.351907+00
4670,1,3947,12.98745757,-12.98745757,2022-06-16 09:04:31.237459+00
4671,1,3963,12.47761563,-12.47761563,2022-06-16 09:04:31.238849+00
4672,1,3931,12.52391027,-12.52391027,2022-06-16 09:04:31.239822+00
4412,4,3819,10.40906727,-10.40906727,2022-06-16 09:00:20.864554+00
4413,4,3803,10.02031791,-10.02031791,2022-06-16 09:00:20.867906+00
4414,4,3835,9.938735547,-9.938735547,2022-06-16 09:00:20.868864+00
5957,1,4603,11.03423674,-11.03423674,2022-06-16 09:24:37.352862+00
4678,6,3997,12.17228808,-12.17228808,2022-06-16 09:04:42.876256+00
5958,1,4571,11.26490531,-11.26490531,2022-06-16 09:24:37.353747+00
4684,6,4013,12.0527483,-12.0527483,2022-06-16 09:04:48.632557+00
4419,6,3803,13.33235228,-13.33235228,2022-06-16 09:00:24.647044+00
5595,4,4408,13.24818181,-13.24818181,2022-06-16 09:19:09.351462+00
4690,4,3960,14.40017325,-14.40017325,2022-06-16 09:04:54.526744+00
5959,1,4315,11.21559961,-11.21559961,2022-06-16 09:24:37.354639+00
5960,1,4587,11.41314558,-11.41314558,2022-06-16 09:24:37.355495+00
4424,6,3819,13.72490576,-13.72490576,2022-06-16 09:00:24.904227+00
5961,1,4507,11.1448755,-11.1448755,2022-06-16 09:24:37.356213+00
8838,2,5744,4.561136529,-4.561136529,2022-06-16 10:01:04.427592+00
6619,6,4893,10.34096695,-10.34096695,2022-06-16 09:32:28.591013+00
6635,1,4832,11.65555868,-11.65555868,2022-06-16 09:32:43.384139+00
4429,6,3835,13.19947933,-13.19947933,2022-06-16 09:00:25.159606+00
4430,1,3840,10.48534286,-10.48534286,2022-06-16 09:00:28.26119+00
4431,1,3824,9.497107226,-9.497107226,2022-06-16 09:00:28.264662+00
4432,4,3680,8.484959155,-8.484959155,2022-06-16 09:00:40.619906+00
4433,4,3744,8.45580892,-8.45580892,2022-06-16 09:00:48.408777+00
4712,2,3968,8.59187158,-8.59187158,2022-06-16 09:05:04.520839+00
5307,6,4333,11.43740933,-11.43740933,2022-06-16 09:14:33.281299+00
5657,1,4376,17.84492374,-17.84492374,2022-06-16 09:20:10.378208+00
5990,2,4608,7.903261628,-7.903261628,2022-06-16 09:25:04.550099+00
5324,6,4288,7.397797605,-7.397797605,2022-06-16 09:14:39.007843+00
4722,6,3947,13.33458068,-13.33458068,2022-06-16 09:05:07.772888+00
6648,1,4926,15.20216367,-15.20216367,2022-06-16 09:32:58.384247+00
5681,6,4525,11.09037334,-11.09037334,2022-06-16 09:20:32.702946+00
4728,6,3963,12.81893359,-12.81893359,2022-06-16 09:05:07.985105+00
6649,1,4886,15.05604754,-15.05604754,2022-06-16 09:32:58.387634+00
5695,6,4459,12.04448237,-12.04448237,2022-06-16 09:20:37.021027+00
4734,3,4032,13.37427967,-13.37427967,2022-06-16 09:05:22.410289+00
4736,1,3936,13.14472945,-13.14472945,2022-06-16 09:05:46.288133+00
4737,1,3896,19.88881175,-19.88881175,2022-06-16 09:05:46.291365+00
6650,1,4894,15.02286383,-15.02286383,2022-06-16 09:32:58.38853+00
6651,1,4887,15.02424245,-15.02424245,2022-06-16 09:32:58.389335+00
6652,1,4843,10.66662205,-10.66662205,2022-06-16 09:32:58.390229+00
6653,1,4824,16.71485096,-16.71485096,2022-06-16 09:32:58.391025+00
6049,4,4653,12.23360091,-12.23360091,2022-06-16 09:26:07.980679+00
6050,4,4637,12.30453354,-12.30453354,2022-06-16 09:26:07.985639+00
6051,4,4669,12.18374881,-12.18374881,2022-06-16 09:26:07.987236+00
6654,1,4895,14.99088899,-14.99088899,2022-06-16 09:32:58.391868+00
6655,1,4859,10.41438041,-10.41438041,2022-06-16 09:32:58.39253+00
6075,1,4651,11.32009463,-11.32009463,2022-06-16 09:26:28.383165+00
6076,1,4635,10.88781862,-10.88781862,2022-06-16 09:26:28.386835+00
6077,1,4667,10.83868942,-10.83868942,2022-06-16 09:26:28.387936+00
4763,4,4032,5.957720882,-5.957720882,2022-06-16 09:06:07.585426+00
4764,4,4016,5.159041608,-5.159041608,2022-06-16 09:06:07.590115+00
20956,1,8549,16.9088281,-16.9088281,2022-06-16 11:26:53.037475+00
5790,4,4544,5.026213589,-5.026213589,2022-06-16 09:22:05.525513+00
5791,4,4528,4.10357301,-4.10357301,2022-06-16 09:22:05.530925+00
4771,6,4093,11.97736047,-11.97736047,2022-06-16 09:06:09.980871+00
4772,4,4013,13.61107935,-13.61107935,2022-06-16 09:06:11.129128+00
4773,4,4029,13.551076,-13.551076,2022-06-16 09:06:12.46061+00
4774,4,3997,13.65459709,-13.65459709,2022-06-16 09:06:13.781912+00
8032,7,5386,15.76030599,-15.76030599,2022-06-16 09:49:21.114453+00
5802,4,4525,12.49253343,-12.49253343,2022-06-16 09:22:08.309802+00
5803,4,4541,12.46575924,-12.46575924,2022-06-16 09:22:08.310867+00
4778,2,3960,17.96362408,-17.96362408,2022-06-16 09:06:14.432456+00
4779,2,4024,17.88950879,-17.88950879,2022-06-16 09:06:14.436059+00
5804,4,4509,12.5388742,-12.5388742,2022-06-16 09:22:08.312845+00
5806,4,4539,8.702688095,-8.702688095,2022-06-16 09:22:20.77172+00
5807,4,4523,9.079151419,-9.079151419,2022-06-16 09:22:20.775136+00
8046,7,5322,15.68487207,-15.68487207,2022-06-16 09:49:41.398964+00
4784,6,4016,6.73623627,-6.73623627,2022-06-16 09:06:18.152111+00
4903,4,4061,13.56411188,-13.56411188,2022-06-16 09:08:08.09334+00
4904,4,4077,13.43536013,-13.43536013,2022-06-16 09:08:08.096673+00
4905,4,4093,13.40485217,-13.40485217,2022-06-16 09:08:08.097697+00
5355,4,4112,11.42938731,-11.42938731,2022-06-16 09:15:06.991863+00
4789,6,4032,7.694515604,-7.694515604,2022-06-16 09:06:18.357657+00
13808,6,7085,6.655102178,-6.655102178,2022-06-16 10:40:53.886019+00
6492,2,4763,12.83111965,-12.83111965,2022-06-16 09:31:09.495117+00
5399,1,4152,19.08401748,-19.08401748,2022-06-16 09:16:01.329631+00
19342,4,8088,10.2203389,-10.2203389,2022-06-16 11:16:57.185274+00
7942,4,5342,15.16765552,-15.16765552,2022-06-16 09:48:16.807697+00
5429,4,4331,9.434808005,-9.434808005,2022-06-16 09:16:20.934882+00
5430,4,4347,9.018167838,-9.018167838,2022-06-16 09:16:20.938344+00
5882,2,4602,16.23723266,-16.23723266,2022-06-16 09:23:29.971468+00
5455,6,4315,12.1753722,-12.1753722,2022-06-16 09:17:03.75466+00
5465,6,4347,11.86847063,-11.86847063,2022-06-16 09:17:04.229592+00
5476,4,4184,12.58071055,-12.58071055,2022-06-16 09:17:08.501439+00
7943,4,5406,15.09653955,-15.09653955,2022-06-16 09:48:16.811337+00
5091,6,4221,11.65401152,-11.65401152,2022-06-16 09:10:59.292134+00
5103,2,4144,7.135812824,-7.135812824,2022-06-16 09:11:04.604701+00
5487,4,4248,12.53440073,-12.53440073,2022-06-16 09:17:18.290394+00
6539,1,4605,15.76546142,-15.76546142,2022-06-16 09:31:43.399978+00
6540,1,4637,15.82928974,-15.82928974,2022-06-16 09:31:43.405251+00
5930,6,4653,10.8676887,-10.8676887,2022-06-16 09:24:09.802141+00
6541,1,4717,15.64823113,-15.64823113,2022-06-16 09:31:43.408241+00
5520,4,4416,5.298426412,-5.298426412,2022-06-16 09:18:05.862696+00
5521,4,4400,4.327231097,-4.327231097,2022-06-16 09:18:05.866475+00
5533,6,4413,11.22784072,-11.22784072,2022-06-16 09:18:11.367498+00
5534,6,4477,11.18227427,-11.18227427,2022-06-16 09:18:11.37058+00
5962,2,4666,16.20096728,-16.20096728,2022-06-16 09:24:40.25659+00
5209,1,4219,11.83006063,-11.83006063,2022-06-16 09:12:46.28265+00
